Venta real,Predicción LightGBM
9501,7990.449876282451
7407,7080.835187757219
6533,5460.285980596475
5800,5343.825676793471
6417,6827.930529383805
4128,6205.822462495935
6321,6936.195205894131
4234,4648.66143395021
10442,8520.877249719477
3983,6118.213896037065
9197,5779.176562667413
20714,14223.777062675439
9645,8263.42772016588
11417,8954.668949342496
8384,7749.815697325665
4101,5728.007469623116
8992,7296.232785266346
11343,10147.396256946025
8851,8216.8390142782
6028,6259.623534009597
2374,4491.136839426485
8718,7330.364181556046
4109,4681.371046012136
7840,6725.656077689604
6523,6230.185916658285
7179,6252.970934866802
10684,6407.577767961271
6577,6542.036732152936
8683,7387.654169649078
5666,6985.434550746149
4695,6600.435607601194
10774,8475.011609816062
5526,8527.04368542198
5652,6250.399717450975
5446,6360.769634812284
3892,5839.625554646651
4347,5772.3676217335615
2913,5311.7291956004065
4102,5389.346114529888
8519,9563.387394334297
4707,5375.347655312919
11719,9847.73841562383
9613,8494.09356103004
5947,6030.151250205349
12157,9722.378112557699
9694,10429.241853270623
10941,9598.420415360562
4061,5118.511570381214
3017,4422.877778358733
5504,6092.320002310911
5120,6955.374167376199
4516,5919.518184657863
4021,5054.614725321125
7121,5722.052944309193
5713,5412.766344966373
8398,8028.054429485363
5096,5274.93230852434
4727,6405.933187481015
5632,8370.869378525913
5148,5954.971737641392
3713,5018.4275767413155
4969,4578.084733660538
2728,4893.469527538391
5032,5161.728175080447
3596,4071.6796615731796
4911,5230.842074292298
6661,6956.116230113984
8165,7505.607429338264
9141,7367.179505790663
13852,11856.058846679309
13531,9012.421654626154
6563,7489.482074819267
5463,5813.286903946486
5575,8768.83274564173
4632,10114.956858357158
3562,4350.976063963879
6336,5601.586967792718
5675,6048.627295755401
7310,8138.985557395587
8893,7783.852023708559
5839,4963.5248296997515
4960,4485.117120167314
8010,5556.406981008092
5924,6351.0260172824555
7126,6385.623936860187
7389,7556.175171056037
11932,8498.574352989564
14210,15384.566633359615
6651,6722.143480005797
18000,11843.094831997407
2462,4555.885141540897
5405,6175.418447590618
4276,4795.821580274204
8545,9279.396643675567
6846,9315.841339921577
6308,6175.100721369674
9335,10135.556961098924
3426,4352.849505786228
2361,4730.310486966184
4568,5242.191334934035
5091,5083.7248595070505
5328,5986.369283438205
5616,7800.868458517376
5270,5469.943773604266
9156,7549.801286179533
5511,5814.158464704241
9948,8564.383458857514
7369,6621.113523569723
6088,5345.944683828765
8303,8948.164943721196
9393,10395.922846486312
12262,11957.62730227115
5615,7269.743422581891
3869,5976.621585831598
9085,6740.024705960693
5435,5731.226944995968
6925,5175.797561378745
5549,7740.462201552732
9951,8851.040206376812
3322,3858.837663736199
6690,4829.5362890268
11696,10220.640805977895
13852,14216.79270271846
7123,8578.773582864173
7101,5789.66258024021
9120,10825.070714396577
6224,7250.307789749092
5695,6119.223743126818
4166,4694.087555130501
7416,6141.461547453611
10659,8773.385776970172
5059,7901.79467438193
8021,6275.805670838204
5391,5359.833044888215
4374,5466.492412150832
8808,7869.02510739288
4378,5357.194284300549
5056,7530.1646237034065
8123,7648.989880403953
6803,7717.970601865151
4833,5115.780104245721
3565,4213.225224479433
4387,5816.988566263676
14621,14145.416241185547
4144,4250.593550410342
8764,7649.700676528558
3845,6411.819725880682
7485,6641.796772380728
4037,4277.142317557437
7633,9333.217123574763
6676,7668.549686818714
8102,5583.401841288254
5898,4492.2250077457475
3129,5143.710951734263
6791,8111.723084323267
12103,6324.91992531492
4593,4827.9914605548865
5374,6326.473992914644
15751,12275.042423003542
6150,6297.640139239195
5716,5168.1856972708865
6556,6187.681963856625
13849,11255.2980173831
8812,8915.804957816117
3350,5620.959651590343
8456,9330.528238303721
8051,6150.381753120386
4698,5409.762414051144
4907,8122.461137206624
6562,8033.140442818983
6029,4703.4323551187945
6011,6051.33548991878
4397,4339.663813185478
8249,6055.529516468732
5965,5353.206326586132
10501,9077.233550849318
5273,6194.424168332958
10566,9705.861928250422
17969,12289.152724552645
6169,7954.093425970944
4326,4979.732273127
6102,5607.712922613996
9973,8372.374608376682
5632,8996.561780625492
5798,5276.608658199359
7155,6759.457666639552
5118,6244.505645837258
9753,7691.931901718212
8977,8550.948127725736
17095,11349.85450269696
2125,3470.5596674010662
5482,6131.781074411342
7443,6251.772840869493
5729,6313.450239941251
6362,6571.169470441883
2930,5355.179483588101
6163,5942.287253694182
2846,4933.711372254027
8608,6471.546291493576
6091,6118.003351947617
9406,8980.115744160303
5636,4202.378303611332
5249,4407.2201498791665
5329,6248.470744605823
4116,5182.97635459982
11791,8000.083597896053
7790,6291.686802318151
11096,8778.916974399728
2260,4328.883569253991
4753,5190.854732233223
5303,6028.625991510118
9575,9734.680006924596
6643,7471.471646403326
6846,8521.965550795361
15358,9783.534380921014
6712,6470.695742032007
7112,7846.187884156026
9100,7626.612108339969
12047,12835.37685227626
6798,7706.789649517541
8515,9710.766559220576
10102,8886.55238766323
1878,3462.108211251741
5442,5467.614462179276
7049,7205.024790525075
5799,6974.68316416138
2779,4102.947334146801
6988,7523.604468563655
7165,8789.68122476018
7285,7122.187906204539
7313,5172.098550219418
3779,5212.468420873121
4671,6735.724658606766
6129,6488.642664146911
3849,4479.675672147286
3029,3645.213852864244
5454,5843.873064605347
6442,4950.912341208854
11543,8746.669733368846
5342,5932.121104582092
5360,5609.508088416808
7831,7147.843722557179
16611,17737.142866267674
12629,10615.268637283125
8218,7469.841095711572
11630,10179.10282667732
3917,4651.542188312611
5437,6552.546076154653
5949,5296.913954387015
4809,6279.911502420582
7396,6692.413849106872
6698,7213.241942278911
11760,10016.33026936193
12770,9947.959868554206
10253,9828.782935146948
12342,8454.955730824162
3089,5709.877257772563
11707,8156.173703209298
5410,7086.524000162401
6816,8821.298444015521
6795,7348.540862717897
2983,4853.811884382054
5630,5595.868160567051
8388,8737.266961488462
5529,5815.023192774681
6307,6568.642154492339
5215,6011.243408715194
3070,3691.4577976505993
4997,5512.970597979704
7763,8281.347687120819
7610,7643.700820018968
6085,7129.028550335572
7424,6689.190262062716
9444,8779.67017964969
8630,8250.636191243735
5294,6819.957101001109
7274,6194.970223078384
21137,12063.936911864128
7814,7949.825899105838
7160,6090.570341279605
10838,7808.492564739281
7106,6567.356227008971
2181,5273.0702382553445
4912,7245.384214003927
5108,6149.684670039011
3299,4317.428435139294
20159,13092.337960311024
4506,5044.365371838853
4463,5971.515181463993
9179,9065.494831064514
11951,9392.315667151677
4493,6366.120160838904
4527,5507.807723279389
8506,7221.5649415427415
9787,8350.286285930193
4150,4947.9503860110535
3652,4136.382433404314
6811,5904.488356181514
9600,10157.795662590846
5699,5835.309535503068
3183,2937.141815569658
4567,4894.325407721702
4088,5508.007960604249
9755,8196.223757123887
7484,7295.558322819429
3616,4071.427072314652
5862,6186.132751236538
6116,5782.787630259374
3095,4642.44757588672
8938,9442.864163523016
4585,7420.116490509774
5291,5974.868984882159
4087,4643.372143545376
5008,6556.120652898231
5328,6667.6925015197385
11366,10328.114148651472
13642,8447.087928021216
12840,11212.555587282459
6203,8123.936186447263
6253,7058.888751684627
4710,6233.257111719004
7538,7672.825237171507
8805,6634.531398595024
4749,5566.292987533037
10524,8944.02688965571
6354,7344.098963729523
6199,7486.356341139134
5951,5872.0704490960725
5351,6054.595710682496
9503,8106.401469950118
7201,5459.288404155225
4279,5336.066521389344
5346,5666.370748656386
6085,6689.979765459088
2456,3487.53782809662
2645,4311.163610673266
7026,8124.164602476996
10725,9835.373599744635
4667,5802.006898176182
3879,4717.5664613129065
3331,5771.4304256318665
5512,5648.913554786879
5589,5268.486329725855
8602,7878.17024955083
5576,6248.747006844558
13792,10867.016389024138
8189,6792.939664132898
14242,10515.95093623384
8369,6796.109142800538
4038,4942.1211477560155
12815,10639.421172198967
4765,7283.809472126686
4550,5376.492022986034
7509,8365.320005665631
5541,4943.476952561736
5460,5737.532227047819
7375,6249.851636777141
5538,5326.8898163138865
6732,7397.122233507253
8087,8142.3046928836375
12074,10168.594101620552
6861,6751.916540781499
7220,7622.467145277088
6565,6132.983075636768
7333,6984.766964796502
2881,4048.5065656465026
5278,5465.944840220616
3507,5123.615395551626
4974,4968.5264107650655
1934,3859.8881106394883
9472,8401.401223553023
7988,7406.027293735337
8379,6721.177200724472
4279,4907.68837939057
10976,7157.581775123726
6875,5190.836444323073
5873,5672.704709870664
10285,8143.514837926492
7712,7993.775609787391
15498,12926.808624531792
5122,5838.788606400895
5991,7482.408251265012
12317,10997.747431642812
2993,5329.849603006338
4313,5691.094397347997
15060,9823.099553283533
3807,6144.582266647971
3506,7856.7849683102895
3962,4548.937632476748
5391,6373.256411856394
5157,5721.233129374585
3384,5028.81007507039
4329,4470.770425089501
6868,6029.896955815109
3588,6485.05848050495
3905,5033.086641846995
2302,4325.91745428811
5427,5961.337678109543
8330,6527.642380985005
11203,9399.004917663802
3590,4799.1921139796195
4179,7184.934005736424
4464,4361.073600233652
5063,5838.783795446489
7736,9515.009257288686
5309,5793.1277170677
4166,4819.558996580632
11562,12640.293554872767
6234,6254.118833492442
4854,7673.898673973577
6696,4997.489821215451
6358,5367.542709019263
4650,6630.656625139753
4711,5366.110939108906
7184,7262.535715114854
11962,8494.095593479648
6054,4979.405519847629
6780,6117.51772019511
5975,6683.228882790062
6261,5815.817524414526
7885,7706.964272770173
7120,5902.05113213975
7195,6743.316274123514
3718,5153.297739711026
6091,6388.081479827073
7267,5807.494706629749
6209,5536.152169022552
4353,5089.369270307976
9839,8145.654363769376
5679,5497.234493384449
7340,8856.513865710725
4457,4735.809657042243
4700,5188.679829355931
3740,4996.20963943636
13266,9533.81134041512
11798,11568.0338166167
7801,8388.670300583624
6474,5113.789957314602
20548,17936.642278417126
5852,4861.683240776462
13326,9547.765090053414
5418,6050.801310324489
7496,7102.1491295213655
5615,7462.2410442150085
4978,5304.955085977441
4528,5527.068573136301
11199,9056.333146847639
4865,4884.924414631127
3808,4741.664973079349
7352,7929.329159604485
7068,6616.60586067822
5111,7003.082960576958
10625,7369.272603297217
9515,9259.743958035104
4433,5936.506102267654
2219,4327.904745704268
3214,6006.6854119421105
7915,6886.943264011254
9039,9390.279408947783
15022,13490.579355054137
14896,9667.39769797227
1235,2771.5223117319797
6052,6926.557165749604
4813,5024.395885801159
6101,5129.551355470672
12758,9074.667741379566
7595,8311.473304239546
13670,8306.045846716614
4325,5306.6234869575155
6586,7260.883734553246
7406,6630.012630227848
6240,7912.890036112273
5575,6392.558101551856
6705,8619.28707998742
7127,7698.925112077215
9901,8059.287132120481
6054,7301.782032369004
3318,6270.716747658072
9369,8395.565146993591
6913,7299.618403614151
8972,7653.760949822396
6644,5152.936054899183
3686,4550.514169834299
5078,5066.1645485769905
11557,9168.132015902249
7970,7955.94704724716
5810,6388.838651872501
12043,9899.732494571192
5842,5601.338353732861
8527,6472.02866575671
7675,5962.487584311549
6803,6799.372666685523
6737,5644.25827649399
5345,5094.949886698736
18016,9810.104849314574
7055,5555.082791126236
3585,5270.80655300002
8313,8424.862340624519
7276,6191.177312742461
2891,4787.562017481249
7593,7219.952130158696
8347,6992.887761041984
10340,10846.107546205292
8022,6207.55416371693
17880,15327.901255303937
8751,9120.897565855787
10569,8558.69616022662
4319,6182.6237115419635
6305,6273.523808259377
10341,6550.249715361216
2874,4917.610404151316
7448,9124.01132967308
8359,8121.086239449657
6785,8126.1195607033615
6201,8730.37850077113
9478,10273.12992092905
6435,5421.501494066157
4149,5149.633128741497
4869,4022.5821130757486
7785,6830.706462653436
9268,10008.607689265586
6239,6664.979449026192
5421,5584.2720113351525
6859,7874.692399123094
9643,10316.979058515173
4307,5752.399105760847
24245,17791.806017483334
7566,6076.256501355255
4426,5556.763161141898
5261,7275.269492715541
6718,7033.462535173528
8766,8727.548509179967
6908,6807.0148167588
10738,7966.14883673706
10105,10043.860730691946
3288,4066.312102457347
3744,4025.1502482626797
4732,7447.80521936493
13206,13395.883396439687
6139,6781.501636075389
3774,5204.529694335885
5218,5619.711151314453
3652,3826.0247433365435
6627,5502.708638675609
8507,6660.3708664011865
7646,5689.912966823244
4122,4816.603255486249
3633,4987.446852105808
6810,6073.282709556066
10876,10059.485414266082
2258,5172.30781756409
4191,5203.869958523352
3996,6116.211774468118
5517,5886.392737649037
9809,9678.294695767001
4563,5391.743181725529
6615,9374.182747539056
3828,5623.749795615224
6044,7508.5649578884
7028,6683.172202960696
2589,4703.622822385843
13567,9327.270875624847
7372,7166.404913653354
5996,5921.83475234167
19446,13778.574635577828
4929,5610.42263228673
2063,3548.9014576280524
6469,6431.872754078691
9675,7961.071643410967
6863,5504.203375178257
4651,5977.36717852551
5511,6318.369392116795
7416,6458.616943401492
9067,8675.65437137362
7176,7284.771658260887
3349,6260.643503806253
5174,5201.1137957530345
2784,3955.9212771866537
6546,5825.898793084134
8981,7764.632610088073
4673,4657.581188386265
7514,7777.294569525405
8990,7137.999223987443
3578,5684.093268700464
4017,4414.033974769071
9243,8455.959359714068
4919,4778.15021906431
5620,6152.895791719947
3455,5090.619178068136
11533,10129.789790733914
11223,10385.750807662085
13480,11139.332377612849
7549,8506.04168695053
7920,7243.900736102837
6911,6320.39382784302
12434,8831.172572282247
7834,7036.533566303159
7656,6790.094014639698
12743,11473.613910345719
5169,7166.134690213193
5704,6814.806100139469
4030,4669.141108261002
7027,6930.008753584485
8711,9211.291147568167
7307,6718.015861786911
4136,3933.9059861779524
7026,5750.136695066263
7147,6753.024704865642
8389,6728.7618388961255
2344,5304.078028968148
4464,7512.655643653646
5430,5366.40740644754
8539,6440.971230768567
6910,6783.992695240381
6373,7591.676931347621
8533,8893.7082042342
8450,9264.95053810849
6844,5992.147976624764
4344,5254.109952108938
9255,7454.1741943513625
10547,9479.278777172081
6660,6692.82650358056
7779,7046.892474844273
5160,5543.405760880787
6044,5618.054682144462
5105,6729.757567915417
8499,7724.827247771128
8680,7348.903183095224
4004,4905.863931473467
4716,4974.653743194311
5464,5338.853104761157
5995,9057.354124397922
7807,9060.472340492799
6146,5786.507611752
5274,6529.894892570661
4715,6395.527887603521
19090,14868.73961354188
5947,7978.394767145607
5629,3971.1004350102817
3505,4875.584968957692
5734,6729.650931111673
9645,9804.189562490055
8032,7503.506373976456
5150,5519.6208829448815
5638,8760.610293125585
6794,5988.766779653993
9124,8436.163042532336
5580,6130.987224944239
5023,5468.663126846085
7715,6705.10369840087
8787,9832.375743761244
5995,6500.727688157272
8106,7385.550411928669
5707,7178.668379877311
9167,5618.425135608678
8910,8340.61355452632
5978,5838.645291733355
6042,6958.295491989467
9126,7427.38802821286
6505,6706.914789814627
6060,6452.294833677434
5491,4931.960805633874
3926,4097.250274449501
3559,3948.135075875064
6022,5434.82901478039
10662,10533.095058402965
5641,5663.8347018214645
10666,10124.036490429986
4813,4827.503338410083
5262,5249.511200241953
3782,7398.336923600322
9327,6497.3013295736455
5477,9054.61359648603
5960,7455.971256130004
4859,6263.328957899449
14197,8956.588892739428
4404,4138.606324109464
3295,5060.812825359338
7913,7061.734306684649
4221,5421.1525438642375
6565,6702.810001103588
9163,6483.554894147476
7702,7374.083384274974
11846,10970.979972552961
7936,6955.7174948424745
4608,5043.403363416722
6687,6294.905191403681
4349,7555.274076160763
20363,15185.362315944385
5465,5595.40477397788
4432,5496.731150597803
5010,4860.9010256825195
13316,9314.669056453205
5813,5236.757920046403
11509,9628.444824741815
4947,5956.803639424826
5680,6235.277382763019
8285,8768.36759191717
11904,7364.691621650616
7266,7093.811512676581
9215,5706.20876982886
6004,5532.509239615389
6246,6147.540249187071
4673,7130.032574198194
6383,6273.62927960382
6713,7391.624459005219
3176,6078.355444462622
4816,5749.416617254617
4998,5724.00067596684
996,3803.835501957487
7468,8078.930786160594
5808,6884.761926755228
10405,8345.493644557871
14682,9699.955488399493
6902,7161.054776486403
3193,4754.0247440167495
6944,8040.357198975747
9091,6745.79866186464
10751,8069.472502785106
3836,4252.407181849864
4545,5905.646829969638
5786,5747.365063756786
2990,5146.936001503699
10483,8547.962387211104
7216,7416.674053869785
9160,8562.7911887851
4029,5122.3310763811205
10706,9003.390593523705
14576,12652.362739935988
7250,7313.07884917579
7665,9663.015425239688
7484,9756.309986580014
6547,5286.966196342119
7242,6337.432234127148
8017,6968.813537647976
8699,7742.49310623193
7292,8880.230476786463
6067,5807.829602273795
2278,4092.891298989784
4439,5792.54646403889
5164,5445.713181779486
9077,6661.932908327929
4815,4591.313939767648
4481,6418.385749873375
4393,4639.943604530114
6939,8144.5129959932365
10938,9596.83043375611
6546,7506.868520446894
7997,6305.674266439717
6174,8041.037664536752
5224,6472.929898327958
5761,6105.601435288924
7850,6995.1880384675
3869,4808.217870782436
7813,6669.10423778507
12085,10737.832283184933
5119,6287.783209291618
6222,6340.88530843578
8326,6373.619697947218
10933,11088.958243536888
2791,5224.375315681323
5175,6398.021647021383
5104,4944.673276549569
6911,7103.908068309755
5629,7084.035681422675
7392,6060.697301515664
7932,7135.947423221273
5284,7084.727632089652
7885,5819.996359937207
2650,5146.283859814077
8407,6543.521143561676
4498,6157.837595119476
6613,8313.054636864386
6556,7277.71870721087
5106,5008.0156284705645
6651,7501.892761190456
9336,9649.400912548092
6027,6775.110592977865
6132,6719.349373684049
9637,9820.938980270863
4980,3984.3725789980977
12509,10958.981538336206
8138,7014.907564430849
6029,5690.271506601081
5148,5702.094237665096
6682,5396.157371807556
5079,5923.392444271106
5964,6275.8179392035945
5703,5282.816338885986
10977,9460.263652254918
6101,5284.303609981133
6218,7656.941764903628
10722,6013.78736571521
3535,5046.000514459687
3257,4621.199482724697
10037,9342.283012462764
3537,4519.767773795591
2762,4580.509885337496
5535,5858.797338863752
6814,6086.817803432247
8706,8209.062627872456
8127,9295.183620590184
6503,7058.108843904216
3960,5089.585471785174
5746,5128.155653703379
3724,3860.401632863957
9002,8827.23571117882
3066,4059.750190241438
4124,5133.461663734774
12955,8832.121618066263
8068,7392.948683496138
7574,7485.977681848273
20163,13178.165696933114
6625,6197.805443833876
9061,8320.634316030804
5053,5959.458562058339
8785,8772.688687267924
7309,7091.3201195219035
10432,7480.71803591229
11402,9782.155509887543
5399,4244.377676904632
7467,8299.680168972774
7050,6559.848378044832
11907,10519.654066470477
3750,4532.70963187061
7599,7308.600637661743
5199,6133.284459397101
6560,6289.082099284962
9886,8192.938777930995
6228,5896.970887910957
3838,4859.237817367561
4654,5033.549489467395
6165,5957.500113713257
4016,5556.763785536964
6357,6031.824282262144
8796,7905.536079521452
6406,8180.6170473163
6578,7184.2188384195815
4397,5803.449593396217
5817,5736.275824210977
6402,6496.200412337278
4821,5283.882118552551
8308,6923.144551605985
2832,4777.931108836064
7180,7621.427855800883
6195,5985.689123941954
5496,5927.243126760279
4726,5237.507711761734
7942,7876.855864450033
7869,7364.033033977087
10251,6783.316286912058
8171,7311.425262061625
4150,5145.927299794463
5025,5272.12872154109
3643,5084.001936298681
6298,5921.38302117901
9617,8755.14503335312
5187,5735.196699911375
5273,7421.517780255808
4804,5626.722993584871
7172,6986.884189996546
9897,7754.395132739336
5702,6688.984704722907
5177,4487.877021564283
7093,7853.680554170116
4361,4966.788507348616
6327,6098.221706476964
6148,5854.4994818493815
11276,11541.767276241391
5623,7750.792831868295
7176,7105.369219762989
4749,5070.321443626629
8561,7845.329628227465
8485,9325.204212124027
8903,6826.421682051347
3518,6078.292777660484
10409,9320.719774645846
1820,5393.43455970024
6018,6357.840249690747
2050,3891.5513923109315
10641,8302.924174157359
7457,5668.473685154474
6880,7464.201868846098
10067,10782.331088166604
6889,6421.073111215377
3565,5031.6263006618165
12009,6901.744298903143
4620,5092.787799108176
4721,4326.672613600444
6210,7382.808425108524
11294,11114.6047192462
3833,4966.108023144848
7509,6839.330104611
15549,10808.481315149618
4372,4939.668202926211
6084,6491.820352291595
2062,3648.6388909076104
6153,4529.441006431355
8293,7597.099628795981
3912,4982.554904867472
7805,7568.016357604641
8551,7264.794234194736
3542,5341.244909136008
3210,5287.545388985282
9431,10381.670405316807
4354,5809.385343580581
8790,5404.218818432081
9921,8775.542753168304
6534,6256.426234773648
12698,11061.674886059676
6326,7132.58578615946
5846,4427.990911698078
2944,4676.228958587182
3014,4376.442664903856
9537,6400.523316603049
2494,3774.226742581837
5635,6528.07573353002
15012,15326.305838790184
6435,5012.056552333987
6567,6547.717876425784
5158,8536.653489248336
3395,4275.503899559639
6267,5737.192301364878
6709,5812.917431142858
2252,5531.212827721262
10510,9061.190271955056
7612,5981.274775985021
9213,9242.881823896412
4827,6324.505168914741
10408,8924.599176185833
3279,5090.118086297664
7336,8734.548169223313
9413,7746.309125027819
8506,8153.184728983976
6839,6790.63259157432
6362,5275.62808575915
9140,8235.625472181402
6379,6110.460137289616
9381,11414.546320272959
5549,6644.749903584116
5225,5522.581565371829
3382,5237.408116162747
6937,9314.336263242774
4030,4565.045525228246
7319,7564.780583273053
4352,5577.024902743849
7701,5938.28280920069
7659,6478.779171760134
2983,5623.924056307344
5131,6178.94198623346
10476,11731.11649565523
5698,4797.9945411293065
5884,5901.551974901752
5836,7454.146757830339
5721,7928.465732913018
7195,6758.400558252351
7328,8070.906666457757
6523,5970.493785573011
7798,6969.037199502864
6040,6273.14196701173
7187,6066.334759874791
10039,8350.521903122064
7752,6323.698104188337
6842,5696.064822755581
6470,6626.722011612753
6804,5041.12549503222
6235,6304.370291126643
7705,8536.459557107284
4170,6497.028216576275
5948,6045.9570280773605
6284,5666.652599656983
4607,5854.488817453006
7692,7733.002412130242
5874,6612.624031929077
4304,6115.723258243634
7547,7839.962719037438
5091,6637.320156651308
4861,5772.388513899641
3561,5482.9719728254895
7826,7052.275450290173
4618,5816.959890204618
4810,6224.716505974717
4354,5375.414992987277
5039,5879.665873969077
16972,12034.688615790801
4132,5218.7536551573685
5994,6609.352964242769
5202,6978.735882949981
10589,8444.033660500272
10519,9536.546039995856
7028,5420.92264083094
4691,5525.953284948901
4336,8936.875063919353
6194,5434.2746211190615
9331,8065.591494352994
4569,5559.263321333034
5232,5333.222788200031
5438,7137.748666472263
4703,4960.2897356455915
15678,12807.20787577814
5890,5512.839920452881
7729,7933.8539443749205
9403,8736.107337738656
3974,5125.454515026846
5392,6590.4409114902255
3993,8787.06316275879
6305,6241.311107898514
4115,4580.38882782049
14486,10326.33908390534
7262,6975.364663180867
5200,5700.264662752232
4077,4967.237452846947
2427,3981.981310812993
10925,7740.157827399797
14961,10633.403695843357
4432,5460.074900574278
5756,5682.913494573578
8233,9871.345440826517
4343,5240.225895351422
9895,8455.712842593168
8183,9296.169599601473
2822,4931.734550949436
2601,5265.3838637456365
6986,6989.605145778296
6143,6499.179084199408
4666,5316.7939790704395
8748,7788.787266639309
10485,8999.915472416187
5618,5878.103420740147
3984,4937.311683527193
8295,7524.925008319637
7510,7948.168561033079
7730,7592.4219895871865
4961,6073.722562989179
6598,6583.59241971221
4455,8779.092589974905
6073,5835.482829949463
6153,9349.977621286296
7680,6270.3100710494855
4878,5541.055249650171
3885,6100.982778191937
4300,4910.484190021518
8329,6904.365265588711
4441,5985.196598043911
7418,5686.770517094027
5994,6707.812944822772
6468,7648.46449624514
4608,4751.654723296395
6605,8752.201664211203
4613,7603.669031455428
7099,6390.119759121177
7217,6958.654549360501
16018,14242.093373570995
5791,6710.087948505852
6829,8076.169825095606
6078,8464.097950690108
9427,8644.495934278264
6154,6285.005419359665
4539,5419.801055877222
3950,4067.5709226521444
4868,5591.252513066074
7671,6062.945678499838
5799,5728.128170303878
6756,7038.688338355067
5210,6194.985932004194
5979,6461.781626482965
3899,4970.319075990693
5434,5146.776734647501
14369,8817.85632240408
7069,6205.180910021537
18656,12711.454620117533
3771,5966.629202315079
6921,8489.399405537764
1830,5236.383966493208
8786,6335.6078405694025
9442,8792.696591961641
8042,7732.651304732036
6710,6189.591507128365
8521,8401.075365620176
6259,5721.063983855412
8835,5881.6055146388
5446,4817.576903310776
5245,5568.657302401786
5672,5375.486533286647
7093,8272.332999294375
14743,10814.968799309312
3309,3844.0712798345694
4680,6200.450848634277
5821,7264.205237808623
4239,5858.508210537221
3057,4701.557912866963
4308,5285.196786627938
8404,7038.791152440295
2688,4937.087584145138
10004,8275.261401771522
8044,6911.472532411254
12297,10384.002802475829
5376,6980.7175231873125
8149,5805.503942015067
11836,10826.567902728084
4064,4698.102448300312
6513,5841.345769371664
6797,5843.841680475138
5084,4990.136417228145
4632,6213.345659119151
3854,5144.0404039915475
7223,6035.605686721833
4240,5000.544443466103
10916,11249.659601354535
5725,5689.907199900594
5265,6033.972784125657
8133,8176.618507304273
4056,3928.5564316162895
5081,5671.758025475049
7012,6132.5343521326095
6161,5680.407183269167
5135,6053.072637961077
5414,5480.050202829481
14093,13197.587542636153
10855,6943.869393002795
6382,7188.2602988477065
11907,11596.232901656076
3402,5164.487883608279
5088,5800.331776718081
4718,6032.052477797125
4343,5660.615181583348
8903,6677.054833508631
6661,7313.8968757888015
3948,4811.709221895591
12279,10943.878293152362
6244,6301.766738776486
5779,6301.552771152656
5751,6177.633716156143
3017,4721.1891296275335
7242,6218.158220460025
3674,3995.347703367379
5831,9159.477195200807
8812,8032.4987930706
5099,5117.593935769589
8874,10537.830349985927
13599,10171.13238467654
7563,7203.209656663239
7001,9335.45707194343
6581,7024.741914921036
7634,9001.48896061882
6517,6007.285471424247
18346,14804.580932628234
5801,7675.985068559942
4041,4245.688615344847
5985,5919.953890106118
3310,4960.408957796145
4712,7214.180488970935
10165,10851.077257441453
7252,8581.85276180598
4662,5388.667585594928
11010,9654.272682305136
7507,8160.158886203494
6588,5544.926214001104
18216,15092.421521508973
3297,4705.417337956599
5033,5983.901177688496
10393,10114.791614710597
6647,6362.198331750279
4796,4895.920869768898
3556,4426.830809048037
2922,4383.409271551932
7664,6844.755385986671
6184,6204.15309683493
7520,6513.600889031502
10754,8650.514103284771
5518,5843.351095899229
5293,5623.6980435848545
6153,7344.600143154087
9806,8906.665836884838
16376,15541.584660169921
9056,7320.712104729087
5208,7795.555524820621
9160,9183.765162875947
5683,6505.712995056723
3506,5315.969811541759
8220,7048.50390399921
4424,5478.602604980971
3999,7337.866129151663
6167,5263.405515499051
6695,8650.36943080426
6184,5781.870011962848
5620,4943.632403229798
4213,5266.204527815249
4822,4533.187176715797
6672,6413.566107108265
6139,6543.737401798578
9544,7912.770160753645
9210,6593.638052839718
4366,5728.13506666424
10269,8276.911139916527
9434,7649.9047943054375
7466,7162.606278684967
7514,7858.811803766253
2385,3735.7127672244155
8175,7022.273732216695
6288,6671.161258296462
5622,5854.115732446379
3175,5195.99493851886
8672,8930.883103184238
9000,7833.708387845184
7601,8279.158950297156
9200,6078.579544410717
5899,4360.775882696795
6017,7288.172294648699
6467,6402.605158428972
7317,6625.412628203063
10897,7449.606089798032
17677,13693.235362099334
8345,8213.59880539358
5494,6136.782044069354
8221,7520.597413777747
6226,6268.632994136544
7450,6314.493685268717
4550,5854.80264950098
6275,6164.397281062264
8623,8159.728720810378
8165,7309.180391176747
4568,6021.757838652486
10444,9423.993241922923
9840,10102.247867314523
3826,5624.401745327569
2694,4641.357148769706
3054,5447.328808204042
8472,8663.661592744029
7341,6493.277099835201
5845,8704.152842503534
2118,3788.8453203877702
5792,5959.339047306298
4844,4911.831277967945
4800,4884.071647046899
4404,5120.836047145868
12424,9885.328328244697
20545,13754.045983586568
8152,6492.81036812028
3006,5397.811271971493
5904,5813.702754701619
8121,6880.520734064314
7265,5395.728146143227
7740,8131.606630156689
4012,5419.448997774223
3892,5337.5316620351205
6693,7660.023318851895
7805,7112.9602319118885
4929,5619.806754069148
4413,5634.464850086066
4409,5854.458682029965
3905,4585.118045435668
6364,6395.923509567792
12083,8925.483214797125
15541,12112.965905356303
7738,9442.655995717521
3584,5139.3517019425835
5928,5812.575284652819
6469,6888.034944646673
6259,6372.3530296182935
5529,8096.050028248378
7576,9191.812080613543
